Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Eswatini,SWZ,..,..,..,..,..,..,..,..,..,..,..,13.7436337306559,5.42429428264374,9.01867373858821,5.74348690476273,13.9084441066063,-2.11943776564651,1.00959290787208,1.32712872842076,3.10694505124198,12.4490521716707,14.6414410739118,1.17256787975319,1.20235489842624,6.16175508690864,3.79241569165116,12.2644780398841,14.6065902367823,6.56982157105435,12.911104072815,21.0180005361393,1.76037651865832,3.22620653946734,3.10611433140491,2.40069120454064,4.82565135423951,3.8420537641326,3.10280525272827,2.60403950396895,2.95087516839752,1.76017364057921,1.05476508664167,4.38009888463844,3.88021377449365,3.62391409958479,5.99877647366422,5.99216693694477,4.4353755089454,0.821663935465921,1.56504884082229,3.79375507745696,2.2472296183598,5.39663077036178,3.86121380492284,1.43589749286821,2.04693015099366,4.67584583731528,1.45679297569019,0.256586001893197,6.0831764512818,-2.86288213677992,3.43496891197057,1.1195906677553,3.44447831200682,2.64070461612
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Ethiopia,ETH,..,..,4.32609133566669,4.51863392606097,4.090485611454,5.77193201591967,7.25659803697334,4.06158788001341,4.14218784379452,1.38865740774845,3.48272874063242,6.52647616372386,4.22715958999208,5.10986950748782,3.27365832432511,1.24613171483642,0.148810316081267,2.72568162583839,2.74000633157128,-1.10076369425465,6.42416616401589,4.38154812543456,0.916013856738402,8.23500571913669,-2.84802145221462,-11.1443529779264,9.66161236122211,13.8593303949744,0.503674879297719,-0.361044179752284,2.72645178272684,-7.13747970027434,-8.67248014788855,13.1428339765155,3.18996458217966,6.12751141376526,12.4261737774647,3.13390685087596,-3.45813913371741,5.16214582105543,6.07321747957951,8.30130632052327,1.51472570631104,-2.16135972205798,13.5726031368694,11.8187659466494,10.8347270658771,11.4561670000235,10.7885216853725,8.80255319782573,12.5505383459307,11.1782962271642,8.64781163337369,10.5822700482676,10.2574929610054,10.3924630202332,9.43348265784411,9.56418965754014,6.81614778557282,8.36408573314054,6.05953089054807,5.64153069257077,5.32175988403378,6.59424599357075,7.31669112848382
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-4.55329824103478,-0.379817991218616,3.56636317884431,7.08148344487884,5.85614389735763,5.43214206841004,0.958001934486234,1.38644795938293,3.51201367488443,2.76370952267429,4.53851028676189,-1.63732118017028,5.50438017256558,3.55602380418398,2.4890581166362,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Fiji,FJI,..,3.51758199167951,3.60610217922459,6.35877194090919,4.87728074374556,-2.70026693997212,0,13.3518282945216,7.91622158052895,2.59641050832784,12.7027111303007,6.88898664332811,7.48527669636235,11.612868489007,2.60114991513139,0.530211183875863,2.73616325521995,5.90401182413036,1.86340145583887,12.2248197843005,-1.60345694130196,6.32999054029267,-5.9784861986835,-3.96012301253032,8.393024475123,-4.61347485610266,7.7499079685075,-6.61502000635933,0.95575486646338,7.43863244182894,5.80000272386,-2.70000373096462,6.10000190987678,2.13003242138274,5.09999960852174,2.49999853846872,4.80000043020962,-2.1999993686925,1.30000045153811,8.79999871927239,-1.69999841605511,2.00000014675206,3.19999911373267,0.999999344757299,5.29999970460935,0.700000402432437,1.85248387199486,-0.850654310045826,1.03279422025967,-1.38603770763581,2.95467242212241,2.70514302901049,1.41131438177968,4.73421948956532,5.60351440618308,4.50120041028764,2.44565179664174,5.35336455965106,3.81235122208518,-0.581946709343811,-17.0386673704039,-4.88103619598493,19.7927266886699,7.5242913513424,3.82899888724594
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Finland,FIN,..,7.60467047924413,2.98194553610338,3.28509963570336,5.23868659789332,5.30285780228283,2.37282301528172,2.16882888287391,2.30328998355675,9.59328778480038,7.47043264445793,2.35692123166586,7.7354848193458,6.98382835563822,3.23653343563224,1.80489795187316,0.344383187103318,0.239510630103453,2.91970756437469,7.12192593764533,5.38904748575388,1.28938426892493,3.08671541654802,3.10384880639285,3.22653291609758,3.54005438717211,2.75509931172768,3.56103297195551,5.23111280719965,5.08392955255206,0.691649917806032,-5.88059618513641,-3.31137361706595,-0.779815061561479,3.96437283726799,4.23436710187066,3.66265716987186,6.39770068404337,5.45427021765444,4.38928070374669,5.75373770498848,2.64026205699308,1.68732644358099,2.01179992738312,4.00537952277651,2.77730918518017,4.01957326515895,5.31280176694145,0.784431235717051,-8.07603116552393,3.1682879121621,2.39039455396828,-1.52284013040689,-0.979741024949618,-0.4780684247837,0.466503766322674,2.57193414898754,3.30337003591039,1.19297759742292,1.34973845741737,-2.49103605535707,2.67634641498897,0.763041912763526,-0.946904862611035,-0.154214821070312
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,France,FRA,..,4.80383182913194,6.8716990196577,6.19863464462973,6.42586537242099,4.80791824538278,5.21018293938505,4.89635774620878,4.45045713922663,7.11314875878297,6.20032856455546,5.33059874393665,4.53737440596311,6.60998461174604,4.69079683217863,-1.12434934252717,4.3859426596524,3.5726543667741,3.89498063335051,3.69531078677157,1.67641337198611,1.18831474293866,2.44251268690125,1.26205761797051,1.60947146551595,1.56907436604108,2.38953554470334,2.55274621143047,4.81422400170246,4.40516927190527,2.82962715326478,1.23666248297356,1.5160611169627,-0.35899781051468,2.38366086110145,2.30479278392259,1.39707987198881,2.5270616339357,3.45259434279616,3.39930808809441,4.14099996402915,1.89946701186636,1.06775027069419,0.967827182558352,2.86825052501032,1.88856584109286,2.71406448755236,2.53048188351066,0.380171435849121,-2.82455153714783,2.00032476039051,2.43757653729007,0.183835264973013,0.781756446231,0.997832947295251,1.06675474783462,0.860031075424033,2.08361485997399,1.64590872395887,2.02744646419237,-7.44064589948231,6.88233783360239,2.57084047567793,0.936487518850853,1.16613851497229
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,French Polynesia,PYF,..,..,..,..,..,..,9.57657823549394,-4.73916661693772,14.9308021425117,-2.6859410147583,1.62671133857395,12.0024086478023,-4.69507873236614,7.80256111911721,18.0010489103309,-4.9027023963948,8.20361632558698,2.07899270297354,9.89255930015017,3.92592417751565,0.484901260469812,2.64602287726119,1.69858955690449,2.41965535795332,2.36029244995161,-1.17078821581741,13.547794530533,1.26983032278699,-3.59863214234593,2.15788092546244,0.129883207294256,3.65552681908341,-1.45738829064787,-1.29768260234859,-1.66632516413321,-0.388969416903137,-0.668536562658289,-0.122814651501315,1.73337439996173,1.89053278745592,3.24541101308193,-0.341595578089056,0.846181482808589,2.1269288487261,0.971259129987544,0.309973476180005,0.889584117597607,1.70497563803002,0.00676755066312751,-4.23139183069446,-2.4660641898174,-2.96195745427229,-0.927537712532072,0.398801414346934,0.593554452942286,1.80334081452726,2.30219823670438,4.29263363103487,1.87123191091266,2.70001206709303,-7.05094422106298,2.09452990658549,4.46637969963146,2.99692707779566,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Gabon,GAB,..,14.7668431868332,7.44921159688671,6.09243528403599,4.55445363440386,8.33333566041171,4.50800456670004,4.11515285426293,2.50880088058756,8.08291043381715,8.67934217556071,10.2587309116899,11.3369706830662,10.1824336186273,39.4870951788448,19.1901149100017,35.6253379697775,-12.582091168196,-24.0492060700073,0.474405279722845,2.55293715765217,5.09532927895786,-3.09752039780534,5.60824067925303,7.50890230839578,-2.33294933269416,-0.803597733902933,-17.1460422148976,12.8453532480867,8.54530998982545,5.19223727652398,6.11250348301178,-3.09014565154393,3.94655500790242,3.71275484108966,4.97384776335103,3.62504902027987,5.73836739483843,3.47783358718901,-8.93262280230105,-1.88296639760897,2.13523342197423,-0.249033168543434,2.2473300115045,0.689543058464849,2.67620333310926,-2.80657835569052,6.00810802487668,-3.30843064878751,0.130331119816617,7.08988731455126,7.09175334258654,5.25107691750407,5.63869900338696,4.31496444107469,3.8788993950789,2.09144220829562,0.472642030911146,0.83791658082157,3.92080879452831,-1.8377610635094,1.46795731508091,3.03761449525692,2.44588083096593,3.38390760783467
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Gambia, The",GMB,..,..,..,..,..,..,..,0,9.57614347228663,2.43552288111326,6.15384657262285,-0.0658770394050947,0.241704785011237,9.25032925345546,5.87879361029783,12.3934290906923,7.35122573247521,3.43957605958968,6.31644630976179,-1.32818316164975,6.27007960556354,3.32189401064942,-0.764582637150042,10.8832277675592,3.53525730169937,-0.812264660562306,4.09107074099691,2.45433259678632,4.47682692076357,5.89572187264736,3.55887936756983,3.10703922385581,3.37868879121812,3.01210137437499,0.154345959845131,0.881848240754678,2.22354563838627,4.89999910999681,3.49999870205306,6.39999905009302,5.50000021632955,5.80000024323377,-3.25000014970206,6.86999962173842,7.05000000064635,-2.35172936176019,-0.555580977246521,3.04324950829739,6.25590553394287,6.6657243078367,5.90833580968288,-8.13044422315659,5.24156924630741,2.872768790327,-1.40738249510954,4.0580738039996,1.94335965478776,4.8226112492757,7.23489033258579,6.22205315994859,0.591487287873974,5.25596878816744,5.49299825508946,4.79750894530943,5.74671765535597
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Georgia,GEO,..,4.86594070054342,5.11301649671694,4.20187909672116,5.42958764979345,10.5586366152245,7.53566314896325,6.25308215800375,4.45558340295182,4.7765040433662,12.0520758237564,2.47133179427014,2.83646033387501,6.48254561126276,8.80974063206179,7.38042838101734,6.09953235956353,6.89430009522513,7.42956043676347,7.37064063684609,4.57644696484918,5.26660055282426,2.00244542885206,4.3016035214589,5.4279631478795,4.94120590442833,-8.17567222383052,1.28148065724565,5.55545382967426,-7.19378285079883,-14.788785046729,-21.0998508379398,-44.899774806083,-29.3001665068873,-10.3982300884956,2.59657506969336,11.2025463861501,10.5208042446244,3.10150969616576,2.86729567454968,1.84038117927339,4.80729867243699,5.47402488700408,11.0570310020104,5.79268292682926,9.59113832853026,9.42148081189909,12.5755698246405,2.42161440960641,-3.65075229596822,6.24640865303363,7.9343365253078,6.57883101954195,5.13288531209382,4.09049059581743,3.35102350265353,3.45021517996871,5.15990261658827,6.062036412677,5.38071926589951,-6.2904717853839,10.6442336580969,10.9585321385624,7.83220126555726,9.42857220157775
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Germany,DEU,..,4.2984395641636,4.62347095715675,2.73529640413588,6.63946990966828,5.24416405342656,2.81218127523921,-0.330256485487311,5.66877305970834,7.41810275269937,5.10314454468504,3.13269979897395,4.30034130133481,4.77748688792387,0.890068708892883,-0.866738910077046,4.94925841964529,3.34721807378358,3.00849288090146,4.15036330963736,1.40882865694267,0.529240572519726,-0.394840785357886,1.57241014877407,2.82294785741442,2.32793518918379,2.28733927623549,1.40215160945998,3.70723564999483,3.89655171515797,5.25500609657068,5.10826150662902,2.01418423268822,-0.973303672314501,2.59758495227749,1.50540577767291,1.03815582464068,1.8548172630131,2.0961614012438,2.13011669389533,2.87724595591061,1.63654099437316,-0.228310223930706,-0.529929010433477,1.16236825444811,0.885697256705441,3.85573614635729,2.89010717888073,0.910403214153277,-5.54516454479311,4.14676755040489,3.75796884487347,0.47429132103845,0.386224592046474,2.16949889758517,1.65271978656361,2.29471066413561,2.71602454639843,1.11644310902427,0.987893350164853,-4.09513751682526,3.6699998840452,1.36973104612758,-0.266438401180253,-0.238526858256165
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Ghana,GHA,..,3.42967401462874,4.10915860625774,4.40597419943647,2.20932750184639,1.36899886970954,-4.25829036972007,3.07536405007809,0.368860328659636,6.00617496624768,9.72347258708628,5.2161245570606,-2.48765540214929,2.8845841948016,6.85251683220585,-12.4316290214597,-3.53018280627536,2.27410724169957,8.47593560232171,-2.51494141959301,0.471695943172108,-3.50306694696705,-6.92365041055389,-4.56373750458945,8.64756945671597,5.09161727201138,5.19916067974877,4.79489887940781,5.62816876359457,5.08587270013842,3.32881788321653,5.28182639834429,3.87941908037517,4.85000055379412,3.29999973947747,4.11241897162861,4.60246115564627,4.19635744019571,4.70039078427911,4.39999682545296,3.70000008164408,4.00000012807919,4.49999955900331,5.200000133101,5.59999999077445,5.90000381855104,6.39991260618034,4.34681910440079,9.14979893831817,4.84448705175076,7.89971194051621,14.0471235803149,9.2927894063005,7.31252501678145,2.85624016330883,2.12075933817334,3.37346574966936,8.12889488100956,6.20007768127284,6.5077747939152,0.513941670628171,5.07646643533542,3.80484980952164,3.14009099763754,5.68487260389836
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Greece,GRC,..,13.2038386052462,0.364812289877747,11.8448666655957,9.40967732368279,10.7680109720411,6.49450138060494,5.66948643356486,7.20371768036424,11.5636684082563,8.93058020025967,7.84117657760304,10.1601515908652,8.09237907118801,-6.43824057014004,6.36680794602181,6.85189869571943,2.94100090620763,7.24686397906468,3.28207958853159,0.67713140669585,-1.55372126905196,-1.13264739051145,-1.07862273931177,2.01058093704644,2.50955640237393,0.517660006338886,-2.25886322369171,4.28786172851761,3.79999995287797,0,3.09999970633838,0.700000337119789,-1.60000002186294,1.99999984724822,2.09971953235275,1.38247057325857,3.60288326516122,3.43693579661333,2.65878562321184,4.13782699405849,4.65041459442163,4.68313727063017,5.79682274294369,5.37786634595851,1.18350635493289,6.44339762487436,3.50686976639459,0.0574740238200775,-4.11927606715011,-5.6937412158003,-9.87677875300243,-8.33113421099992,-2.27211699888024,0.792225060962835,-0.228301892172851,-0.0317947678412054,1.47312472702352,2.06467207892409,2.27718065334808,-9.19623149726978,8.65449786002131,5.74364902526337,2.33212444945818,2.27173622615105
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,13.0608513612033,6.17727355508018,6.80600898222268,5.70625399277014,0.64624014300631,5.959208506051,8.82231529693058,6.01671719108315,4.86059746427543,8.67600626452334,0.665279571920863,-4.41966084202994,3.45721666110607,-5.17961548785489,3.65638798948321,7.09732273388732,5.5158721029223,5.6036107077353,6.6595450277086,-11.7195329863483,-0.113464594236802,-5.1117000323197,-5.02793262942515,5.92436980149209,3.72867748911121,1.52963736132679,1.46892638096972,7.75798174482551,1.37788444524006,7.10159688181619,1.26903507902787,-0.971177310665553,4.43004572118211,6.90658283676629,4.98749177090193,5.55569490080012,2.3524379811805,6.1661327018619,0.865952328886948,1.73582505889665,-0.496519391959083,1.39419335955625,-1.29828069335511,4.7421356730152,-2.52931802394475,4.68195410972302,0.0527281828800312,0.62306542854094,2.83217756798683,0.250789762104304,1.63409410992996,2.00455580865604,0.865961986998158,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Grenada,GRD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.34140218518347,5.60208348590967,-0.534783988422475,1.53418747275683,4.12426157156393,3.63257489695788,3.56846533761095,5.97970814111039,7.19427376957988,9.09742510698013,2.96679168426633,3.76773076437745,4.01261191599704,1.38554578702994,-0.851148756391396,-1.95881558143746,1.69355604419043,2.12947514959858,4.43823471603358,5.01549460936745,11.7535029919192,6.89836243368677,4.88795213650562,-2.02390004072058,3.43732352954147,9.46397343076491,-0.647450316084857,13.2761883306272,-3.99532824427482,6.12345094741467,0.947542624907697,-6.61328134799545,-0.511146187173722,0.764773550338731,-1.15483816409801,2.35109801677905,7.34212396037948,6.44522314693144,3.7396039558691,4.43867566948151,4.36144039364797,0.676511738873756,-13.7566222572107,4.68747816934534,7.32074061551874,4.67976181593586,3.69305932786197
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.879314134974734,6.49378949662236,3.64231634949867,-3.65251727541954,0.717213114754102,2.03458799593082,0.438683948155543,2.26325193567601,0.0776548243059523,2.13385063045585,1.69040835707501,1.79305192379529,0.825688073394488,0.18198362147406,0.890099909173486,-0.828231904933389,2.52360203340596,-10.5188595714539,2.0581832574708,5.09986426216793,..,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Guatemala,GTM,..,4.29851834874688,3.53650126284866,9.54104393054875,4.63299243190491,4.36176931452728,5.51210399019357,4.11217561696343,8.76603505425516,4.73690901583991,5.70788359811974,5.58375454736793,7.33305162061406,6.78283433749129,6.37502990286956,1.94999082158344,7.38726562476302,7.80922068405067,4.99668981954586,4.71345609171885,3.75997816033124,0.646858610432233,-3.53008900954855,-2.57209144433914,0.496697752643456,-0.609338955584263,0.143049595525113,3.54398330651921,3.89238706354786,3.94258951982349,3.10256317557587,3.65824875006811,4.83833884688683,3.92713194504024,4.03374149641458,4.94854750210382,2.95777988740716,4.36408994678341,4.99352780305848,3.8470621889051,3.6088687174876,2.33257486608854,3.83928708556792,2.56037766801896,3.13791683609193,3.27602692588886,5.35139778711536,6.33771869016203,3.29352400028485,0.476898106596394,2.88417542800377,4.16390688293349,2.97470856847661,3.69481902449162,4.44397783048704,4.09217072141163,2.67780273264368,3.07985127147485,3.40687346472738,4.0178979343828,-1.78555194467604,8.0417038372514,4.18451808712605,3.53315670086947,3.65186462898195
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Guinea,GIN,..,..,..,..,..,..,..,..,..,..,..,5.36581840766522,2.31517953300373,1.567286805691,5.25022118210843,2.87692057391091,7.92336831492435,-3.35306984404892,6.79626447493203,-1.2078607444173,2.60138796577117,0.60973715523906,1.80000476238145,1.30001183458037,1.40000945946362,4.9999305837981,3.11404003445122,3.29993884280005,6.30811670197524,4.0034760101484,4.3240627548313,2.61342300409642,3.2709473025656,5.04414454071403,3.97009910590064,4.60767320245354,4.46157508517599,5.18160345773762,3.64412124205991,3.81200403347202,2.50306056299607,3.65834646929586,5.16460946696631,1.24860125923698,2.34011731288737,2.99727256275818,1.18960211693242,6.81747111070281,4.13301615965833,-1.12264204848687,4.81336016967553,5.61211177430975,5.91528626133322,3.94568708624053,3.69655311664086,3.82591056949435,10.82062719659,10.3000053427355,6.35849192736715,5.61691446889876,4.70459096113575,5.5823328114905,3.97240784200721,5.54172668627702,5.6685239347435
